04.05.2020|24,785
05.05.2020|24,888
06.05.2020|24,971
07.05.2020|25,181
11.05.2020|25,498
12.05.2020|25,254
13.05.2020|25,206
14.05.2020|25,551
15.05.2020|25,553
18.05.2020|25,483
19.05.2020|25,106
20.05.2020|25,032
21.05.2020|24,741
22.05.2020|24,953
25.05.2020|25,003
26.05.2020|24,661
27.05.2020|24,609
28.05.2020|24,521
29.05.2020|24,168
01.06.2020|24,163
02.06.2020|23,850
03.06.2020|23,815
04.06.2020|23,660
05.06.2020|23,469
08.06.2020|23,555
09.06.2020|23,590
10.06.2020|23,390
